date,month,month_num,year,quarter,region,store_name,product_name,category,quantity,unit_price,discount_pct,net_revenue,gross_profit
2023-01-20,January,1,2023,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2024-11-07,November,11,2024,Q4,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,9,69.99,20,503.93,449.91
2024-09-21,September,9,2024,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,1,39.99,10,35.99,31.99
2023-07-25,July,7,2023,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-06-04,June,6,2023,Q2,East,Montreal Hub,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2023-03-07,March,3,2023,Q1,East,Montreal Hub,Protein Powder Vanilla,Health,5,54.99,20,219.96,184.95
2023-10-21,October,10,2023,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,10,49.99,0,499.9,379.9
2024-02-20,February,2,2024,Q1,East,Toronto Downtown,Protein Powder Vanilla,Health,3,54.99,0,164.97,110.97
2023-01-29,January,1,2023,Q1,West,Calgary Centre,Protein Powder Vanilla,Health,8,54.99,5,417.92,295.92
2024-07-27,July,7,2024,Q3,East,Montreal Hub,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2023-06-13,June,6,2023,Q2,West,Vancouver Flagship,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2023-10-12,October,10,2023,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,1,49.99,15,42.49,37.99
2024-05-12,May,5,2024,Q2,East,Toronto Downtown,Wireless Headphones Pro,Electronics,2,129.99,0,259.98,169.98
2024-09-08,September,9,2024,Q3,East,Toronto Downtown,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-11-18,November,11,2024,Q4,East,Montreal Hub,Office Chair Ergonomic,Furniture,3,249.99,0,749.97,494.97
2023-04-25,April,4,2023,Q2,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,10,249.99,20,1999.92,1649.9
2024-06-21,June,6,2024,Q2,East,Montreal Hub,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2024-09-06,September,9,2024,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,6,249.99,20,1199.95,989.94
2024-08-21,August,8,2024,Q3,Online,Online Store,Yoga Mat Premium,Health,4,39.99,5,151.96,127.96
2023-08-12,August,8,2023,Q3,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,3,49.99,0,149.97,113.97
2023-10-09,October,10,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,5,69.99,20,279.96,249.95
2024-08-26,August,8,2024,Q3,East,Montreal Hub,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
2024-12-17,December,12,2024,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,9,249.99,5,2137.41,1484.91
2024-05-01,May,5,2024,Q2,West,Calgary Centre,Protein Powder Vanilla,Health,3,54.99,0,164.97,110.97
2024-05-01,May,5,2024,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,1,119.99,15,101.99,79.99
2024-09-12,September,9,2024,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,1,129.99,15,110.49,84.99
2024-11-18,November,11,2024,Q4,West,Calgary Centre,Protein Powder Vanilla,Health,9,54.99,5,470.16,332.91
2023-11-13,November,11,2023,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,2,119.99,10,215.98,159.98
2023-08-31,August,8,2023,Q3,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,1,69.99,5,66.49,49.99
2023-09-19,September,9,2023,Q3,East,Toronto Downtown,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2023-08-04,August,8,2023,Q3,East,Montreal Hub,Laptop Stand Aluminum,Electronics,6,49.99,20,239.95,227.94
2024-10-21,October,10,2024,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,5,39.99,20,159.96,159.95
2023-03-24,March,3,2023,Q1,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,7,69.99,20,391.94,349.93
2023-12-07,December,12,2023,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,3,39.99,15,101.97,95.97
2023-09-25,September,9,2023,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,7,249.99,10,1574.94,1154.93
2024-07-14,July,7,2024,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,1,119.99,20,95.99,79.99
2023-02-23,February,2,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,8,49.99,20,319.94,303.92
2024-10-18,October,10,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2024-10-05,October,10,2024,Q4,West,Calgary Centre,Running Shoes Men,Footwear,10,99.99,0,999.9,649.9
2023-04-24,April,4,2023,Q2,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,9,49.99,15,382.42,341.91
2024-10-26,October,10,2024,Q4,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,7,49.99,20,279.94,265.93
2023-11-24,November,11,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2023-06-27,June,6,2023,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2024-02-29,February,2,2024,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,7,119.99,5,797.93,559.93
2024-08-07,August,8,2024,Q3,East,Toronto Downtown,Protein Powder Vanilla,Health,1,54.99,10,49.49,36.99
2024-10-24,October,10,2024,Q4,East,Toronto Downtown,Protein Powder Vanilla,Health,8,54.99,0,439.92,295.92
2023-09-26,September,9,2023,Q3,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,7,49.99,10,314.94,265.93
2024-03-15,March,3,2024,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2023-06-24,June,6,2023,Q2,East,Toronto Downtown,Office Chair Ergonomic,Furniture,9,249.99,5,2137.41,1484.91
2024-04-09,April,4,2024,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,4,69.99,15,237.97,199.96
2023-07-28,July,7,2023,Q3,West,Calgary Centre,Protein Powder Vanilla,Health,5,54.99,15,233.71,184.95
2024-05-21,May,5,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,7,39.99,20,223.94,223.93
2023-07-31,July,7,2023,Q3,West,Calgary Centre,Protein Powder Vanilla,Health,4,54.99,5,208.96,147.96
2023-07-04,July,7,2023,Q3,West,Vancouver Flagship,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2023-09-26,September,9,2023,Q3,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,8,54.99,0,439.92,295.92
2024-01-14,January,1,2024,Q1,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,1,69.99,5,66.49,49.99
2023-05-17,May,5,2023,Q2,Online,Online Store,Coffee Maker Deluxe,Appliances,7,119.99,15,713.94,559.93
2023-08-06,August,8,2023,Q3,Online,Online Store,Yoga Mat Premium,Health,7,39.99,15,237.94,223.93
2024-09-03,September,9,2024,Q3,East,Toronto Downtown,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2023-03-02,March,3,2023,Q1,West,Calgary Centre,Wireless Headphones Pro,Electronics,4,129.99,5,493.96,339.96
2023-12-29,December,12,2023,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,5,129.99,10,584.96,424.95
2024-09-26,September,9,2024,Q3,West,Calgary Centre,Yoga Mat Premium,Health,7,39.99,15,237.94,223.93
2024-01-15,January,1,2024,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,1,49.99,10,44.99,37.99
2023-07-03,July,7,2023,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,5,854.91,584.91
2023-12-14,December,12,2023,Q4,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,2,69.99,0,139.98,99.98
2024-12-28,December,12,2024,Q4,West,Vancouver Flagship,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-11-17,November,11,2023,Q4,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,8,129.99,20,831.94,679.92
2023-10-15,October,10,2023,Q4,East,Montreal Hub,Coffee Maker Deluxe,Appliances,5,119.99,0,599.95,399.95
2024-09-19,September,9,2024,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,6,99.99,5,569.94,389.94
2023-06-18,June,6,2023,Q2,Online,Online Store,Coffee Maker Deluxe,Appliances,8,119.99,20,767.94,639.92
2023-06-04,June,6,2023,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,4,69.99,0,279.96,199.96
2023-02-25,February,2,2023,Q1,West,Vancouver Flagship,Protein Powder Vanilla,Health,1,54.99,5,52.24,36.99
2023-09-24,September,9,2023,Q3,Online,Online Store,Laptop Stand Aluminum,Electronics,8,49.99,5,379.92,303.92
2023-04-29,April,4,2023,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,8,69.99,0,559.92,399.92
2024-12-27,December,12,2024,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,8,69.99,0,559.92,399.92
2023-06-01,June,6,2023,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,2,249.99,0,499.98,329.98
2023-10-18,October,10,2023,Q4,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,9,49.99,20,359.93,341.91
2023-10-07,October,10,2023,Q4,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,1,54.99,10,49.49,36.99
2024-08-07,August,8,2024,Q3,East,Montreal Hub,Laptop Stand Aluminum,Electronics,2,49.99,0,99.98,75.98
2024-05-25,May,5,2024,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,1,249.99,0,249.99,164.99
2024-11-28,November,11,2024,Q4,East,Montreal Hub,Office Chair Ergonomic,Furniture,6,249.99,10,1349.95,989.94
2023-04-19,April,4,2023,Q2,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,1,119.99,0,119.99,79.99
2024-04-16,April,4,2024,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,5,69.99,10,314.95,249.95
2024-11-04,November,11,2024,Q4,West,Calgary Centre,Wireless Headphones Pro,Electronics,1,129.99,15,110.49,84.99
2024-09-29,September,9,2024,Q3,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2023-08-05,August,8,2023,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2023-02-26,February,2,2023,Q1,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,10,249.99,5,2374.91,1649.9
2023-04-05,April,4,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2024-02-13,February,2,2024,Q1,East,Toronto Downtown,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2024-02-02,February,2,2024,Q1,West,Calgary Centre,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2023-11-02,November,11,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-09-09,September,9,2024,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,2,49.99,20,79.98,75.98
2024-01-12,January,1,2024,Q1,East,Montreal Hub,Protein Powder Vanilla,Health,8,54.99,5,417.92,295.92
2024-05-02,May,5,2024,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,10,99.99,5,949.9,649.9
2023-04-03,April,4,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-03-20,March,3,2024,Q1,East,Toronto Downtown,Yoga Mat Premium,Health,1,39.99,10,35.99,31.99
2023-12-16,December,12,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,4,69.99,15,237.97,199.96
2024-12-03,December,12,2024,Q4,East,Montreal Hub,Laptop Stand Aluminum,Electronics,9,49.99,15,382.42,341.91
2024-10-24,October,10,2024,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,8,249.99,5,1899.92,1319.92
2023-03-23,March,3,2023,Q1,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2024-12-01,December,12,2024,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,5,854.91,584.91
2023-10-30,October,10,2023,Q4,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,2,129.99,0,259.98,169.98
2024-06-09,June,6,2024,Q2,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,7,249.99,5,1662.43,1154.93
2023-04-07,April,4,2023,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,10,69.99,20,559.92,499.9
2023-09-17,September,9,2023,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,10,119.99,0,1199.9,799.9
2024-05-30,May,5,2024,Q2,East,Toronto Downtown,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2023-07-06,July,7,2023,Q3,East,Toronto Downtown,Yoga Mat Premium,Health,2,39.99,5,75.98,63.98
2024-12-22,December,12,2024,Q4,West,Calgary Centre,Running Shoes Men,Footwear,10,99.99,15,849.91,649.9
2024-04-10,April,4,2024,Q2,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,5,69.99,0,349.95,249.95
2023-07-11,July,7,2023,Q3,West,Vancouver Flagship,Protein Powder Vanilla,Health,2,54.99,15,93.48,73.98
2024-09-10,September,9,2024,Q3,Online,Online Store,Running Shoes Men,Footwear,2,99.99,5,189.98,129.98
2024-07-01,July,7,2024,Q3,East,Toronto Downtown,Wireless Headphones Pro,Electronics,7,129.99,0,909.93,594.93
2023-01-14,January,1,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,8,49.99,5,379.92,303.92
2024-12-09,December,12,2024,Q4,Online,Online Store,Yoga Mat Premium,Health,10,39.99,15,339.92,319.9
2024-05-13,May,5,2024,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,10,99.99,0,999.9,649.9
2024-12-08,December,12,2024,Q4,West,Calgary Centre,Yoga Mat Premium,Health,2,39.99,0,79.98,63.98
2023-05-19,May,5,2023,Q2,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,2,129.99,20,207.98,169.98
2023-01-17,January,1,2023,Q1,East,Toronto Downtown,Protein Powder Vanilla,Health,4,54.99,5,208.96,147.96
2024-10-26,October,10,2024,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,4,49.99,5,189.96,151.96
2024-10-03,October,10,2024,Q4,East,Toronto Downtown,Protein Powder Vanilla,Health,5,54.99,20,219.96,184.95
2024-04-19,April,4,2024,Q2,East,Montreal Hub,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2023-04-30,April,4,2023,Q2,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,8,49.99,5,379.92,303.92
2024-04-27,April,4,2024,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,10,129.99,0,1299.9,849.9
2023-07-26,July,7,2023,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2023-12-08,December,12,2023,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,7,129.99,5,864.43,594.93
2024-05-22,May,5,2024,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,8,99.99,5,759.92,519.92
2024-05-12,May,5,2024,Q2,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,1,69.99,10,62.99,49.99
2023-01-20,January,1,2023,Q1,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,10,215.95,191.94
2023-03-07,March,3,2023,Q1,Online,Online Store,Running Shoes Men,Footwear,7,99.99,5,664.93,454.93
2023-04-30,April,4,2023,Q2,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,6,69.99,5,398.94,299.94
2024-12-15,December,12,2024,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2023-07-16,July,7,2023,Q3,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,8,69.99,0,559.92,399.92
2024-06-03,June,6,2024,Q2,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,6,54.99,10,296.95,221.94
2024-11-03,November,11,2024,Q4,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-12-29,December,12,2024,Q4,East,Montreal Hub,Yoga Mat Premium,Health,6,39.99,20,191.95,191.94
2024-04-28,April,4,2024,Q2,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2024-12-08,December,12,2024,Q4,Online,Online Store,Office Chair Ergonomic,Furniture,8,249.99,0,1999.92,1319.92
2023-06-27,June,6,2023,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,10,54.99,5,522.4,369.9
2023-04-14,April,4,2023,Q2,East,Montreal Hub,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-08-03,August,8,2023,Q3,East,Toronto Downtown,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2024-01-01,January,1,2024,Q1,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,9,49.99,0,449.91,341.91
2023-03-07,March,3,2023,Q1,East,Montreal Hub,Coffee Maker Deluxe,Appliances,2,119.99,10,215.98,159.98
2023-08-21,August,8,2023,Q3,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2023-09-22,September,9,2023,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,1,119.99,20,95.99,79.99
2024-07-24,July,7,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,10,809.92,584.91
2024-11-16,November,11,2024,Q4,Online,Online Store,Office Chair Ergonomic,Furniture,1,249.99,5,237.49,164.99
2024-04-13,April,4,2024,Q2,East,Toronto Downtown,Office Chair Ergonomic,Furniture,10,249.99,10,2249.91,1649.9
2023-04-15,April,4,2023,Q2,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,2,129.99,0,259.98,169.98
2024-10-07,October,10,2024,Q4,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2023-10-27,October,10,2023,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,8,69.99,15,475.93,399.92
2023-04-12,April,4,2023,Q2,Online,Online Store,Laptop Stand Aluminum,Electronics,6,49.99,0,299.94,227.94
2023-05-22,May,5,2023,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,8,249.99,5,1899.92,1319.92
2023-01-07,January,1,2023,Q1,East,Montreal Hub,Protein Powder Vanilla,Health,6,54.99,0,329.94,221.94
2024-06-01,June,6,2024,Q2,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,5,49.99,0,249.95,189.95
2024-02-29,February,2,2024,Q1,Online,Online Store,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2024-06-26,June,6,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,3,39.99,20,95.98,95.97
2024-03-15,March,3,2024,Q1,East,Montreal Hub,Yoga Mat Premium,Health,8,39.99,20,255.94,255.92
2024-06-12,June,6,2024,Q2,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,8,119.99,0,959.92,639.92
2023-01-11,January,1,2023,Q1,East,Toronto Downtown,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2024-02-16,February,2,2024,Q1,East,Montreal Hub,Laptop Stand Aluminum,Electronics,1,49.99,5,47.49,37.99
2023-02-07,February,2,2023,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,1,49.99,15,42.49,37.99
2024-12-31,December,12,2024,Q4,East,Montreal Hub,Running Shoes Men,Footwear,7,99.99,15,594.94,454.93
2024-12-18,December,12,2024,Q4,Online,Online Store,Running Shoes Men,Footwear,6,99.99,0,599.94,389.94
2023-01-09,January,1,2023,Q1,Central,Saskatoon Outlet,Running Shoes Men,Footwear,10,99.99,0,999.9,649.9
2024-12-18,December,12,2024,Q4,East,Montreal Hub,Yoga Mat Premium,Health,4,39.99,10,143.96,127.96
2024-10-01,October,10,2024,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,6,69.99,20,335.95,299.94
2024-10-26,October,10,2024,Q4,West,Vancouver Flagship,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-02-07,February,2,2023,Q1,East,Montreal Hub,Coffee Maker Deluxe,Appliances,3,119.99,10,323.97,239.97
2024-07-07,July,7,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2024-07-19,July,7,2024,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2024-10-12,October,10,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,1,49.99,20,39.99,37.99
2024-07-06,July,7,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,5,99.99,15,424.96,324.95
2024-03-08,March,3,2024,Q1,Online,Online Store,Office Chair Ergonomic,Furniture,1,249.99,20,199.99,164.99
2024-01-17,January,1,2024,Q1,Online,Online Store,Running Shoes Men,Footwear,9,99.99,0,899.91,584.91
2023-05-07,May,5,2023,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,2,129.99,5,246.98,169.98
2023-11-02,November,11,2023,Q4,East,Montreal Hub,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2024-08-18,August,8,2024,Q3,West,Calgary Centre,Protein Powder Vanilla,Health,5,54.99,0,274.95,184.95
2024-11-13,November,11,2024,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,7,49.99,10,314.94,265.93
2023-09-11,September,9,2023,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,9,249.99,10,2024.92,1484.91
2023-07-17,July,7,2023,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,2,119.99,0,239.98,159.98
2024-12-29,December,12,2024,Q4,East,Montreal Hub,Yoga Mat Premium,Health,2,39.99,0,79.98,63.98
2023-03-05,March,3,2023,Q1,West,Vancouver Flagship,Yoga Mat Premium,Health,8,39.99,0,319.92,255.92
2024-04-01,April,4,2024,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,9,249.99,5,2137.41,1484.91
2024-08-25,August,8,2024,Q3,West,Calgary Centre,Yoga Mat Premium,Health,10,39.99,5,379.91,319.9
2024-10-13,October,10,2024,Q4,East,Montreal Hub,Yoga Mat Premium,Health,8,39.99,15,271.93,255.92
2024-03-02,March,3,2024,Q1,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,9,49.99,0,449.91,341.91
2024-05-11,May,5,2024,Q2,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,9,69.99,20,503.93,449.91
2024-06-25,June,6,2024,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2024-04-29,April,4,2024,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,3,129.99,10,350.97,254.97
2024-01-14,January,1,2024,Q1,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2023-05-04,May,5,2023,Q2,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,5,119.99,0,599.95,399.95
2024-06-19,June,6,2024,Q2,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,6,49.99,0,299.94,227.94
2024-01-19,January,1,2024,Q1,West,Calgary Centre,Running Shoes Men,Footwear,8,99.99,0,799.92,519.92
2023-05-27,May,5,2023,Q2,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2023-11-09,November,11,2023,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,3,99.99,20,239.98,194.97
2024-05-15,May,5,2024,Q2,East,Toronto Downtown,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
